Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Haematortyx sanguiniceps,Crimson-headed Partridge,1.0000,424915_source0.wav
6.0,9.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9988,424915_source0.wav
9.0,12.0,Haematortyx sanguiniceps,Crimson-headed Partridge,1.0000,424915_source0.wav
9.0,12.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9974,424915_source0.wav
12.0,15.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9998,424915_source0.wav
12.0,15.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9842,424915_source0.wav
15.0,18.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.9321,424915_source0.wav
15.0,18.0,Haematortyx sanguiniceps,Crimson-headed Partridge,0.6883,424915_source0.wav
12.0,15.0,Erythropitta ussheri,Black-crowned Pitta,0.2684,453117_source1.wav
30.0,33.0,Erythropitta ussheri,Black-crowned Pitta,0.2851,453117_source1.wav
3.0,6.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.5218,503173_source0.wav
3.0,6.0,Halcyon coromanda,Ruddy Kingfisher,0.4480,503173_source0.wav
3.0,6.0,Halcyon coromanda,Ruddy Kingfisher,0.3941,503173_source0.wav
3.0,6.0,Arborophila atrogularis,White-cheeked Partridge,0.3226,503173_source0.wav
6.0,9.0,Copsychus stricklandii,-,0.4387,503173_source0.wav
6.0,9.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.3703,503173_source0.wav
6.0,9.0,Polyplectron malacense,Malayan Peacock-Pheasant,0.2536,503173_source0.wav
9.0,12.0,Copsychus stricklandii,-,0.9219,503173_source0.wav
9.0,12.0,Copsychus malabaricus,White-rumped Shama,0.5481,503173_source0.wav
15.0,18.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6609,503173_source0.wav
27.0,30.0,Copsychus stricklandii,-,0.5220,503173_source0.wav
27.0,30.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.3519,503173_source0.wav
30.0,33.0,Copsychus stricklandii,-,0.6195,503173_source0.wav
51.0,54.0,Copsychus stricklandii,-,0.3402,503173_source0.wav
63.0,66.0,Cercomacra manu,Manu Antbird,0.3364,503173_source0.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,505539_source0.wav
0.0,3.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9892,505539_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
3.0,6.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9990,505539_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
6.0,9.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9974,505539_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9988,505539_source0.wav
9.0,12.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9831,505539_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,505539_source0.wav
12.0,15.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9880,505539_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
15.0,18.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9993,505539_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
18.0,21.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9948,505539_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
21.0,24.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9972,505539_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9993,505539_source0.wav
24.0,27.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9344,505539_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
27.0,30.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9972,505539_source0.wav
30.0,33.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9967,505539_source0.wav
30.0,33.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9588,505539_source0.wav
30.0,33.0,Corvus nasicus,Cuban Crow,0.2927,505539_source0.wav
33.0,36.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
33.0,36.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9971,505539_source0.wav
36.0,39.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
36.0,39.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9977,505539_source0.wav
39.0,42.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
39.0,42.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9967,505539_source0.wav
42.0,45.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
42.0,45.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9990,505539_source0.wav
45.0,48.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.3917,505539_source0.wav
48.0,51.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9998,505539_source0.wav
48.0,51.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9917,505539_source0.wav
51.0,54.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
51.0,54.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9993,505539_source0.wav
60.0,63.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
60.0,63.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9989,505539_source0.wav
63.0,66.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
63.0,66.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9971,505539_source0.wav
66.0,69.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.7144,505539_source0.wav
66.0,69.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.6239,505539_source0.wav
66.0,69.0,Philemon corniculatus,Noisy Friarbird,0.4444,505539_source0.wav
69.0,72.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,505539_source0.wav
69.0,72.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9859,505539_source0.wav
72.0,75.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
72.0,75.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9970,505539_source0.wav
75.0,78.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9997,505539_source0.wav
75.0,78.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9774,505539_source0.wav
78.0,81.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
78.0,81.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9954,505539_source0.wav
81.0,84.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,1.0000,505539_source0.wav
81.0,84.0,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.9918,505539_source0.wav
84.0,86.29,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.7809,505539_source0.wav
84.0,86.29,Mulleripicus pulverulentus,Great Slaty Woodpecker,0.7594,505539_source0.wav
84.0,86.29,Amazona rhodocorytha,Red-browed Parrot,0.5665,505539_source0.wav
0.0,3.0,Hydrornis baudii,Blue-headed Pitta,0.9949,520255_source0.wav
0.0,3.0,Hydrornis baudii,Blue-headed Pitta,0.8705,520255_source0.wav
3.0,6.0,Hydrornis baudii,Blue-headed Pitta,0.9985,520255_source0.wav
3.0,6.0,Hydrornis baudii,Blue-headed Pitta,0.8628,520255_source0.wav
6.0,9.0,Hydrornis baudii,Blue-headed Pitta,0.9907,520255_source0.wav
6.0,9.0,Hydrornis baudii,Blue-headed Pitta,0.7957,520255_source0.wav
12.0,15.0,Hydrornis baudii,Blue-headed Pitta,0.9964,520255_source0.wav
12.0,15.0,Hydrornis baudii,Blue-headed Pitta,0.8663,520255_source0.wav
15.0,18.0,Hydrornis baudii,Blue-headed Pitta,0.9461,520255_source0.wav
15.0,18.0,Hydrornis baudii,Blue-headed Pitta,0.7255,520255_source0.wav
18.0,21.0,Hydrornis baudii,Blue-headed Pitta,0.2639,520255_source0.wav
21.0,23.43,Hydrornis baudii,Blue-headed Pitta,0.9866,520255_source0.wav
21.0,23.43,Hydrornis baudii,Blue-headed Pitta,0.7249,520255_source0.wav
0.0,3.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9874,520514_source0.wav
0.0,3.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9571,520514_source0.wav
3.0,6.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9934,520514_source0.wav
3.0,6.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9090,520514_source0.wav
9.0,12.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9705,520514_source0.wav
9.0,12.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9358,520514_source0.wav
12.0,15.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9887,520514_source0.wav
12.0,15.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9819,520514_source0.wav
18.0,21.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.3622,520514_source0.wav
21.0,24.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9533,520514_source0.wav
21.0,24.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.2888,520514_source0.wav
24.0,27.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9949,520514_source0.wav
24.0,27.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9910,520514_source0.wav
27.0,30.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.8157,520514_source0.wav
33.0,36.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9193,520514_source0.wav
33.0,36.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.5450,520514_source0.wav
36.0,39.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9860,520514_source0.wav
36.0,39.0,Calyptomena whiteheadi,Whitehead's Broadbill,0.9828,520514_source0.wav
39.0,41.72,Calyptomena whiteheadi,Whitehead's Broadbill,0.8430,520514_source0.wav
0.0,3.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7297,523387_source1.wav
0.0,3.0,Syndactyla rufosuperciliata,Buff-browed Foliage-gleaner,0.4844,523387_source1.wav
0.0,3.0,Yungipicus nanus,Brown-capped Pygmy Woodpecker,0.2891,523387_source1.wav
3.0,6.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9117,523387_source1.wav
3.0,6.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4918,523387_source1.wav
9.0,12.0,Ptyonoprogne concolor,Dusky Crag-Martin,0.4604,523387_source1.wav
9.0,12.0,Dicaeum agile,Thick-billed Flowerpecker,0.3191,523387_source1.wav
12.0,15.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7973,523387_source1.wav
12.0,15.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.2514,523387_source1.wav
21.0,24.0,Hemicircus concretus,Gray-and-buff Woodpecker,0.5227,523387_source1.wav
21.0,24.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4093,523387_source1.wav
21.0,24.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3973,523387_source1.wav
30.0,33.0,Yungipicus canicapillus,Gray-capped Pygmy Woodpecker,0.4827,523387_source1.wav
30.0,33.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.3729,523387_source1.wav
33.0,36.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.9875,523387_source1.wav
33.0,36.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.7762,523387_source1.wav
33.0,36.0,Gypsophila brevicaudata,Streaked Wren-Babbler,0.3542,523387_source1.wav
36.0,39.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.4017,523387_source1.wav
0.0,3.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.5997,534806_source0.wav
3.0,6.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.4182,534806_source0.wav
3.0,6.0,Cyornis caerulatus,Sunda Blue Flycatcher,0.2902,534806_source0.wav
6.0,9.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.5094,534806_source0.wav
6.0,9.0,Cyornis caerulatus,Sunda Blue Flycatcher,0.3935,534806_source0.wav
15.0,18.0,Enicurus schistaceus,Slaty-backed Forktail,0.6534,534806_source0.wav
21.0,24.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.3690,534806_source0.wav
24.0,27.0,Phyllergates cucullatus,Mountain Tailorbird,0.3774,534806_source0.wav
24.0,27.0,Phyllergates cucullatus,Mountain Tailorbird,0.2693,534806_source0.wav
27.0,30.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.4514,534806_source0.wav
33.0,36.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.3004,534806_source0.wav
39.0,42.0,Ficedula hyperythra,Snowy-browed Flycatcher,0.6218,534806_source0.wav
45.0,48.0,Phyllergates cucullatus,Mountain Tailorbird,0.5219,534806_source0.wav
45.0,48.0,Phyllergates cucullatus,Mountain Tailorbird,0.4277,534806_source0.wav
48.0,49.68,Ficedula hyperythra,Snowy-browed Flycatcher,0.3917,534806_source0.wav
48.0,49.68,Aethopyga temminckii,Temminck's Sunbird,0.3079,534806_source0.wav
3.0,6.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.6808,561634_source0.wav
6.0,9.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8661,561634_source0.wav
9.0,12.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9716,561634_source0.wav
9.0,12.0,Cossypha semirufa,Rüppell's Robin-Chat,0.5083,561634_source0.wav
9.0,12.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.2593,561634_source0.wav
12.0,15.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.6406,561634_source0.wav
15.0,18.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.6662,561634_source0.wav
18.0,21.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8158,561634_source0.wav
21.0,24.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8379,561634_source0.wav
24.0,27.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8712,561634_source0.wav
27.0,30.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.5323,561634_source0.wav
30.0,33.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.8053,561634_source0.wav
33.0,36.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9571,561634_source0.wav
36.0,39.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9361,561634_source0.wav
36.0,39.0,Cossypha semirufa,Rüppell's Robin-Chat,0.5051,561634_source0.wav
39.0,42.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9064,561634_source0.wav
42.0,45.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.7308,561634_source0.wav
42.0,45.0,Copsychus stricklandii,-,0.3156,561634_source0.wav
45.0,48.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9262,561634_source0.wav
48.0,51.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.5275,561634_source0.wav
51.0,54.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.5531,561634_source0.wav
51.0,54.0,Telophorus olivaceus,Olive Bushshrike,0.4977,561634_source0.wav
54.0,57.0,Xiphorhynchus guttatus,Buff-throated Woodcreeper,0.4040,561634_source0.wav
60.0,63.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9592,561634_source0.wav
60.0,63.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.4789,561634_source0.wav
63.0,66.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.4757,561634_source0.wav
63.0,66.0,Telophorus olivaceus,Olive Bushshrike,0.4478,561634_source0.wav
66.0,69.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.7115,561634_source0.wav
69.0,72.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9337,561634_source0.wav
72.0,75.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.9118,561634_source0.wav
0.0,3.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9913,578789_source0.wav
0.0,3.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9003,578789_source0.wav
0.0,3.0,Turdinus macrodactylus,Large Wren-Babbler,0.4109,578789_source0.wav
0.0,3.0,Copsychus stricklandii,-,0.3397,578789_source0.wav
0.0,3.0,Human whistle,Human whistle,0.3254,578789_source0.wav
3.0,6.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9880,578789_source0.wav
3.0,6.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6557,578789_source0.wav
3.0,6.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.3275,578789_source0.wav
9.0,12.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9937,578789_source0.wav
9.0,12.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8882,578789_source0.wav
9.0,12.0,Turdinus macrodactylus,Large Wren-Babbler,0.2840,578789_source0.wav
12.0,15.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9933,578789_source0.wav
12.0,15.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.6030,578789_source0.wav
12.0,15.0,Myophonus horsfieldii,Malabar Whistling-Thrush,0.2639,578789_source0.wav
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.2943,578789_source0.wav
18.0,21.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9977,578789_source0.wav
18.0,21.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9449,578789_source0.wav
24.0,27.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.2932,578789_source0.wav
27.0,30.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9976,578789_source0.wav
27.0,30.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9504,578789_source0.wav
33.0,36.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9515,578789_source0.wav
33.0,36.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.4471,578789_source0.wav
33.0,36.0,Copsychus stricklandii,-,0.3545,578789_source0.wav
36.0,39.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9949,578789_source0.wav
36.0,39.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.7963,578789_source0.wav
39.0,42.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5051,578789_source0.wav
42.0,45.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9972,578789_source0.wav
42.0,45.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9279,578789_source0.wav
45.0,48.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8134,578789_source0.wav
45.0,48.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.4725,578789_source0.wav
51.0,54.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9743,578789_source0.wav
51.0,54.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8378,578789_source0.wav
51.0,54.0,Turdinus macrodactylus,Large Wren-Babbler,0.2819,578789_source0.wav
54.0,57.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.7486,578789_source0.wav
54.0,57.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.2747,578789_source0.wav
57.0,60.0,Pterorhinus chinensis,Black-throated Laughingthrush,0.3287,578789_source0.wav
57.0,60.0,Copsychus stricklandii,-,0.3250,578789_source0.wav
60.0,63.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.9801,578789_source0.wav
60.0,63.0,Turdinus atrigularis,Black-throated Wren-Babbler,0.8881,578789_source0.wav
0.0,3.0,Gypsophila crassa,-,0.9277,58826_source0.wav
0.0,3.0,Hypocnemis cantator,Guianan Warbling-Antbird,0.3116,58826_source0.wav
3.0,6.0,Gypsophila crassa,-,0.9416,58826_source0.wav
6.0,9.0,Gypsophila crassa,-,0.8792,58826_source0.wav
9.0,12.0,Gypsophila crassa,-,0.8503,58826_source0.wav
9.0,12.0,Hypocnemis cantator,Guianan Warbling-Antbird,0.2684,58826_source0.wav
12.0,15.0,Gypsophila crassa,-,0.9746,58826_source0.wav
15.0,18.0,Gypsophila crassa,-,0.9732,58826_source0.wav
15.0,18.0,Hypocnemis cantator,Guianan Warbling-Antbird,0.5943,58826_source0.wav
18.0,21.0,Gypsophila crassa,-,0.9780,58826_source0.wav
21.0,24.0,Gypsophila crassa,-,0.9620,58826_source0.wav
24.0,27.0,Gypsophila crassa,-,0.9921,58826_source0.wav
27.0,30.0,Gypsophila crassa,-,0.8526,58826_source0.wav
30.0,33.0,Gypsophila crassa,-,0.9981,58826_source0.wav
3.0,6.0,Erythropitta ussheri,Black-crowned Pitta,0.3718,58908_source1.wav
3.0,6.0,Erythropitta ussheri,Black-crowned Pitta,0.3086,58908_source1.wav
6.0,9.0,Hydrornis baudii,Blue-headed Pitta,0.3520,58908_source1.wav
6.0,9.0,Pityriasis gymnocephala,Bornean Bristlehead,0.2747,58908_source1.wav
9.0,12.0,Erythropitta ussheri,Black-crowned Pitta,0.2737,58908_source1.wav
9.0,12.0,Erythropitta ussheri,Black-crowned Pitta,0.2673,58908_source1.wav
12.0,15.0,Erythropitta ussheri,Black-crowned Pitta,0.4294,58908_source1.wav
12.0,15.0,Hydrornis baudii,Blue-headed Pitta,0.3891,58908_source1.wav
12.0,15.0,Erythropitta ussheri,Black-crowned Pitta,0.3330,58908_source1.wav
15.0,18.0,Erythropitta ussheri,Black-crowned Pitta,0.3811,58908_source1.wav
18.0,21.0,Erythropitta ussheri,Black-crowned Pitta,0.4374,58908_source1.wav
21.0,24.0,Erythropitta ussheri,Black-crowned Pitta,0.3679,58908_source1.wav
24.0,27.0,Locustella luscinioides,Savi's Warbler,0.4944,58908_source1.wav
24.0,27.0,Erythropitta ussheri,Black-crowned Pitta,0.4004,58908_source1.wav
24.0,27.0,Anthracoceros malayanus,Black Hornbill,0.3930,58908_source1.wav
24.0,27.0,Erythropitta ussheri,Black-crowned Pitta,0.2574,58908_source1.wav
27.0,30.0,Erythropitta ussheri,Black-crowned Pitta,0.4381,58908_source1.wav
30.0,33.0,Locustella luscinioides,Savi's Warbler,0.4943,58908_source1.wav
30.0,33.0,Erythropitta ussheri,Black-crowned Pitta,0.4892,58908_source1.wav
30.0,33.0,Hydrornis baudii,Blue-headed Pitta,0.3061,58908_source1.wav
33.0,36.0,Erythropitta ussheri,Black-crowned Pitta,0.4698,58908_source1.wav
33.0,36.0,Erythropitta ussheri,Black-crowned Pitta,0.4628,58908_source1.wav
33.0,36.0,Hydrornis baudii,Blue-headed Pitta,0.3109,58908_source1.wav
36.0,39.0,Hydrornis baudii,Blue-headed Pitta,0.4017,58908_source1.wav
36.0,39.0,Erythropitta ussheri,Black-crowned Pitta,0.2516,58908_source1.wav
39.0,42.0,Erythropitta ussheri,Black-crowned Pitta,0.3358,58908_source1.wav
39.0,42.0,Hydrornis baudii,Blue-headed Pitta,0.2746,58908_source1.wav
42.0,45.0,Erythropitta ussheri,Black-crowned Pitta,0.4172,58908_source1.wav
42.0,45.0,Hydrornis baudii,Blue-headed Pitta,0.3207,58908_source1.wav
42.0,45.0,Locustella luscinioides,Savi's Warbler,0.2695,58908_source1.wav
45.0,48.0,Erythropitta ussheri,Black-crowned Pitta,0.3956,58908_source1.wav
45.0,48.0,Hydrornis baudii,Blue-headed Pitta,0.2912,58908_source1.wav
48.0,51.0,Erythropitta ussheri,Black-crowned Pitta,0.4549,58908_source1.wav
48.0,51.0,Locustella luscinioides,Savi's Warbler,0.3750,58908_source1.wav
48.0,51.0,Polyplectron schleiermacheri,-,0.2587,58908_source1.wav
51.0,54.0,Erythropitta ussheri,Black-crowned Pitta,0.3406,58908_source1.wav
51.0,54.0,Ficedula basilanica,Little Slaty Flycatcher,0.2539,58908_source1.wav
54.0,57.0,Locustella luscinioides,Savi's Warbler,0.4451,58908_source1.wav
54.0,57.0,Erythropitta ussheri,Black-crowned Pitta,0.4394,58908_source1.wav
54.0,57.0,Erythropitta ussheri,Black-crowned Pitta,0.2909,58908_source1.wav
54.0,57.0,Hydrornis baudii,Blue-headed Pitta,0.2795,58908_source1.wav
57.0,60.0,Locustella luscinioides,Savi's Warbler,0.9561,58908_source1.wav
57.0,60.0,Erythropitta ussheri,Black-crowned Pitta,0.2899,58908_source1.wav
60.0,63.0,Locustella luscinioides,Savi's Warbler,0.6070,58908_source1.wav
60.0,63.0,Erythropitta ussheri,Black-crowned Pitta,0.3630,58908_source1.wav
63.0,66.0,Locustella luscinioides,Savi's Warbler,0.6650,58908_source1.wav
63.0,66.0,Erythropitta ussheri,Black-crowned Pitta,0.3194,58908_source1.wav
63.0,66.0,Erythropitta ussheri,Black-crowned Pitta,0.2901,58908_source1.wav
63.0,66.0,Ficedula basilanica,Little Slaty Flycatcher,0.2594,58908_source1.wav
66.0,69.0,Erythropitta ussheri,Black-crowned Pitta,0.4646,58908_source1.wav
66.0,69.0,Erythropitta ussheri,Black-crowned Pitta,0.2959,58908_source1.wav
66.0,69.0,Locustella luscinioides,Savi's Warbler,0.2604,58908_source1.wav
69.0,72.0,Erythropitta ussheri,Black-crowned Pitta,0.4200,58908_source1.wav
75.0,78.0,Erythropitta ussheri,Black-crowned Pitta,0.3726,58908_source1.wav
75.0,78.0,Erythropitta ussheri,Black-crowned Pitta,0.3461,58908_source1.wav
75.0,78.0,Locustella luscinioides,Savi's Warbler,0.2808,58908_source1.wav
78.0,81.0,Locustella luscinioides,Savi's Warbler,0.7185,58908_source1.wav
78.0,81.0,Erythropitta ussheri,Black-crowned Pitta,0.4235,58908_source1.wav
78.0,81.0,Erythropitta ussheri,Black-crowned Pitta,0.3858,58908_source1.wav
81.0,84.0,Locustella luscinioides,Savi's Warbler,0.4003,58908_source1.wav
81.0,84.0,Hydrornis baudii,Blue-headed Pitta,0.2831,58908_source1.wav
3.0,5.03,Buceros rhinoceros,Rhinoceros Hornbill,0.3061,59520_source3.wav
21.0,24.0,Pityriasis gymnocephala,Bornean Bristlehead,0.2653,59696_source1.wav
24.0,27.0,Pityriasis gymnocephala,Bornean Bristlehead,0.5387,59696_source1.wav
3.0,6.0,Buceros rhinoceros,Rhinoceros Hornbill,0.4604,59698_source1.wav
0.0,3.0,Erythropitta ussheri,Black-crowned Pitta,0.3139,59728_source2.wav
0.0,3.0,Erythropitta ussheri,Black-crowned Pitta,0.3125,59728_source2.wav
9.0,12.0,Hydrornis baudii,Blue-headed Pitta,0.3230,59728_source2.wav
12.0,15.0,Hydrornis baudii,Blue-headed Pitta,0.2864,59728_source2.wav
21.0,24.0,Erythropitta ussheri,Black-crowned Pitta,0.3269,59728_source2.wav
0.0,3.0,Hydrornis irena,Malayan Banded-Pitta,0.7522,59733_source0.wav
0.0,3.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.7329,59733_source0.wav
0.0,3.0,Hydrornis irena,Malayan Banded-Pitta,0.4975,59733_source0.wav
0.0,3.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.3546,59733_source0.wav
6.0,9.0,Hydrornis schwaneri,Bornean Banded-Pitta,0.7152,59733_source0.wav
6.0,9.0,Hydrornis irena,Malayan Banded-Pitta,0.5623,59733_source0.wav
