Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Spizaetus tyrannus,Black Hawk-Eagle,0.3759,204119.mp3
21.0,24.0,Spilornis cheela,Crested Serpent-Eagle,0.6128,204119.mp3
21.0,24.0,Spilornis cheela,Crested Serpent-Eagle,0.5291,204119.mp3
24.0,27.0,Spilornis cheela,Crested Serpent-Eagle,0.5706,204119.mp3
24.0,27.0,Spilornis cheela,Crested Serpent-Eagle,0.5238,204119.mp3
27.0,30.0,Spilornis cheela,Crested Serpent-Eagle,0.7382,204119.mp3
27.0,30.0,Spilornis cheela,Crested Serpent-Eagle,0.7004,204119.mp3
30.0,33.0,Spilornis cheela,Crested Serpent-Eagle,0.7915,204119.mp3
30.0,33.0,Spilornis cheela,Crested Serpent-Eagle,0.7665,204119.mp3
33.0,36.0,Spilornis cheela,Crested Serpent-Eagle,0.5804,204119.mp3
33.0,36.0,Spilornis cheela,Crested Serpent-Eagle,0.4200,204119.mp3
33.0,36.0,Ictinaetus malaiensis,Black Eagle,0.2539,204119.mp3
36.0,39.0,Spilornis cheela,Crested Serpent-Eagle,0.8810,204119.mp3
36.0,39.0,Spilornis cheela,Crested Serpent-Eagle,0.7091,204119.mp3
36.0,39.0,Ictinaetus malaiensis,Black Eagle,0.6258,204119.mp3
39.0,42.0,Spilornis cheela,Crested Serpent-Eagle,0.7136,204119.mp3
39.0,42.0,Spilornis cheela,Crested Serpent-Eagle,0.6567,204119.mp3
42.0,45.0,Spilornis cheela,Crested Serpent-Eagle,0.5396,204119.mp3
42.0,45.0,Spilornis cheela,Crested Serpent-Eagle,0.3961,204119.mp3
45.0,48.0,Spilornis cheela,Crested Serpent-Eagle,0.4306,204119.mp3
45.0,48.0,Spilornis cheela,Crested Serpent-Eagle,0.3498,204119.mp3
0.0,3.0,Pellorneum pyrrogenys,Temminck's Babbler,0.5510,204219.mp3
0.0,3.0,Pellorneum pyrrogenys,Temminck's Babbler,0.5306,204219.mp3
3.0,6.0,Pellorneum pyrrogenys,Temminck's Babbler,0.8905,204219.mp3
3.0,6.0,Pellorneum pyrrogenys,Temminck's Babbler,0.7397,204219.mp3
6.0,9.0,Pellorneum pyrrogenys,Temminck's Babbler,0.5216,204219.mp3
6.0,9.0,Pellorneum pyrrogenys,Temminck's Babbler,0.4323,204219.mp3
12.0,15.0,Pellorneum pyrrogenys,Temminck's Babbler,0.7564,204219.mp3
12.0,15.0,Zosterops metcalfii,Yellow-throated White-eye,0.4993,204219.mp3
12.0,15.0,Pellorneum pyrrogenys,Temminck's Babbler,0.4331,204219.mp3
15.0,18.0,Pellorneum pyrrogenys,Temminck's Babbler,0.6324,204219.mp3
21.0,24.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9711,204219.mp3
21.0,24.0,Pellorneum pyrrogenys,Temminck's Babbler,0.7557,204219.mp3
27.0,30.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9663,204219.mp3
27.0,30.0,Pellorneum pyrrogenys,Temminck's Babbler,0.8705,204219.mp3
27.0,30.0,Zosterops metcalfii,Yellow-throated White-eye,0.5251,204219.mp3
33.0,36.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9430,204219.mp3
33.0,36.0,Pellorneum pyrrogenys,Temminck's Babbler,0.6296,204219.mp3
33.0,36.0,Zosterops metcalfii,Yellow-throated White-eye,0.4273,204219.mp3
36.0,39.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9958,204219.mp3
36.0,39.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9781,204219.mp3
39.0,42.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9820,204219.mp3
39.0,42.0,Pellorneum pyrrogenys,Temminck's Babbler,0.7160,204219.mp3
42.0,45.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9982,204219.mp3
42.0,45.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9749,204219.mp3
42.0,45.0,Arachnothera longirostra,Little Spiderhunter,0.4694,204219.mp3
45.0,48.0,Pellorneum pyrrogenys,Temminck's Babbler,0.5626,204219.mp3
45.0,48.0,Pellorneum pyrrogenys,Temminck's Babbler,0.2584,204219.mp3
48.0,51.0,Pellorneum pyrrogenys,Temminck's Babbler,0.9038,204219.mp3
48.0,51.0,Pellorneum pyrrogenys,Temminck's Babbler,0.4886,204219.mp3
48.0,51.0,Malacocincla sepiaria,Horsfield's Babbler,0.2746,204219.mp3
0.0,3.0,Tesia superciliaris,Javan Tesia,0.9958,204289.mp3
3.0,6.0,Tesia superciliaris,Javan Tesia,0.8594,204289.mp3
6.0,9.0,Tesia superciliaris,Javan Tesia,0.9999,204289.mp3
6.0,9.0,Tesia superciliaris,Javan Tesia,0.7459,204289.mp3
9.0,12.0,Tesia superciliaris,Javan Tesia,0.6116,204289.mp3
12.0,15.0,Tesia superciliaris,Javan Tesia,0.9997,204289.mp3
12.0,15.0,Tesia superciliaris,Javan Tesia,0.6300,204289.mp3
12.0,15.0,Phylloscopus tenellipes,Pale-legged Leaf Warbler,0.3132,204289.mp3
15.0,18.0,Tesia superciliaris,Javan Tesia,0.9938,204289.mp3
21.0,24.0,Tesia superciliaris,Javan Tesia,0.9906,204289.mp3
21.0,24.0,Tesia superciliaris,Javan Tesia,0.7545,204289.mp3
3.0,6.0,Ficedula dumetoria,Rufous-chested Flycatcher,0.7228,204303.mp3
3.0,6.0,Ficedula dumetoria,Rufous-chested Flycatcher,0.7208,204303.mp3
0.0,3.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.8244,204310.mp3
0.0,3.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.7540,204310.mp3
3.0,6.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.5191,204310.mp3
3.0,6.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.2670,204310.mp3
6.0,9.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.8425,204310.mp3
6.0,9.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.7663,204310.mp3
9.0,12.0,Phylloscopus ogilviegranti,Kloss's Leaf Warbler,0.2671,204310.mp3
15.0,18.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.5182,204310.mp3
15.0,18.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.4659,204310.mp3
0.0,3.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.8189,204311.mp3
0.0,3.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.7885,204311.mp3
6.0,9.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.9008,204311.mp3
6.0,9.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.8541,204311.mp3
6.0,9.0,Brachypteryx cruralis,Himalayan Shortwing,0.2619,204311.mp3
12.0,15.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.9001,204311.mp3
12.0,15.0,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.7136,204311.mp3
15.0,16.03,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.7131,204311.mp3
15.0,16.03,Phylloscopus trivirgatus,Mountain Leaf Warbler,0.6164,204311.mp3
0.0,3.0,Philemon buceroides,Helmeted Friarbird,0.9560,204584.mp3
0.0,3.0,Philemon buceroides,Helmeted Friarbird,0.3686,204584.mp3
3.0,4.66,Philemon buceroides,Helmeted Friarbird,0.3926,204584.mp3
0.0,3.0,Philemon buceroides,Helmeted Friarbird,0.8174,204646.mp3
0.0,3.0,Philemon buceroides,Helmeted Friarbird,0.5004,204646.mp3
3.0,6.0,Philemon buceroides,Helmeted Friarbird,0.8887,204646.mp3
3.0,6.0,Philemon buceroides,Helmeted Friarbird,0.5606,204646.mp3
12.0,15.0,Nannopsittaca panychlora,Tepui Parrotlet,0.5347,204646.mp3
12.0,15.0,Trichoglossus haematodus,Coconut Lorikeet,0.4388,204646.mp3
21.0,24.0,Philemon buceroides,Helmeted Friarbird,0.4890,204646.mp3
21.0,24.0,Philemon buceroides,Helmeted Friarbird,0.2678,204646.mp3
27.0,30.0,Philemon buceroides,Helmeted Friarbird,0.3249,204646.mp3
27.0,30.0,Philemon buceroides,Helmeted Friarbird,0.3212,204646.mp3
30.0,33.0,Philemon buceroides,Helmeted Friarbird,0.2790,204646.mp3
36.0,39.0,Philemon buceroides,Helmeted Friarbird,0.2589,204646.mp3
48.0,51.0,Philemon buceroides,Helmeted Friarbird,0.8697,204646.mp3
48.0,51.0,Philemon buceroides,Helmeted Friarbird,0.7315,204646.mp3
48.0,51.0,Tinamotis pentlandii,Puna Tinamou,0.3964,204646.mp3
51.0,54.0,Philemon buceroides,Helmeted Friarbird,0.9742,204646.mp3
51.0,54.0,Philemon buceroides,Helmeted Friarbird,0.7318,204646.mp3
54.0,55.38,Philemon buceroides,Helmeted Friarbird,0.2772,204646.mp3
3.0,6.0,Psittacula finschii,Gray-headed Parakeet,0.9359,204781.mp3
3.0,6.0,Geoffroyus geoffroyi,Red-cheeked Parrot,0.5276,204781.mp3
3.0,6.0,Psittacula cyanocephala,Plum-headed Parakeet,0.3605,204781.mp3
12.0,15.0,Caryothraustes canadensis,Yellow-green Grosbeak,0.5065,204781.mp3
3.0,6.0,Brachypodius melanocephalos,Black-headed Bulbul,0.2509,204926.mp3
6.0,9.0,Hemignathus wilsoni,Akiapolaau,0.3415,204926.mp3
9.0,12.0,Hemignathus wilsoni,Akiapolaau,0.2869,204926.mp3
0.0,3.0,Lichmera squamata,White-tufted Honeyeater,0.6408,205169.mp3
0.0,3.0,Lichmera squamata,White-tufted Honeyeater,0.2830,205169.mp3
0.0,3.0,Artamus fuscus,Ashy Woodswallow,0.2651,205169.mp3
3.0,6.0,Lichmera squamata,White-tufted Honeyeater,0.9859,205169.mp3
3.0,6.0,Lichmera squamata,White-tufted Honeyeater,0.5028,205169.mp3
3.0,6.0,Dryobates borealis,Red-cockaded Woodpecker,0.2578,205169.mp3
6.0,9.0,Lichmera squamata,White-tufted Honeyeater,0.8544,205169.mp3
6.0,9.0,Lichmera squamata,White-tufted Honeyeater,0.4140,205169.mp3
9.0,12.0,Lichmera squamata,White-tufted Honeyeater,0.8052,205169.mp3
9.0,12.0,Lichmera squamata,White-tufted Honeyeater,0.3389,205169.mp3
12.0,15.0,Lichmera squamata,White-tufted Honeyeater,0.9909,205169.mp3
12.0,15.0,Lichmera squamata,White-tufted Honeyeater,0.7746,205169.mp3
12.0,15.0,Dryobates borealis,Red-cockaded Woodpecker,0.3950,205169.mp3
15.0,18.0,Lichmera squamata,White-tufted Honeyeater,0.8594,205169.mp3
15.0,18.0,Lichmera squamata,White-tufted Honeyeater,0.5456,205169.mp3
18.0,21.0,Lichmera squamata,White-tufted Honeyeater,0.6502,205169.mp3
18.0,21.0,Lichmera squamata,White-tufted Honeyeater,0.3305,205169.mp3
24.0,27.0,Lichmera squamata,White-tufted Honeyeater,0.2754,205169.mp3
27.0,30.0,Lichmera squamata,White-tufted Honeyeater,0.9916,205169.mp3
27.0,30.0,Lichmera squamata,White-tufted Honeyeater,0.8348,205169.mp3
27.0,30.0,Dryobates borealis,Red-cockaded Woodpecker,0.4522,205169.mp3
27.0,30.0,Meiglyptes tristis,Buff-rumped Woodpecker,0.2833,205169.mp3
30.0,33.0,Lichmera squamata,White-tufted Honeyeater,0.4601,205169.mp3
30.0,33.0,Lichmera squamata,White-tufted Honeyeater,0.3489,205169.mp3
30.0,33.0,Platyrinchus mystaceus,White-throated Spadebill,0.3273,205169.mp3
33.0,36.0,Lichmera squamata,White-tufted Honeyeater,0.8996,205169.mp3
33.0,36.0,Lichmera squamata,White-tufted Honeyeater,0.7197,205169.mp3
39.0,42.0,Lichmera squamata,White-tufted Honeyeater,0.6813,205169.mp3
39.0,42.0,Lichmera squamata,White-tufted Honeyeater,0.3755,205169.mp3
42.0,45.0,Lichmera squamata,White-tufted Honeyeater,0.3783,205169.mp3
42.0,45.0,Lichmera squamata,White-tufted Honeyeater,0.2731,205169.mp3
42.0,45.0,Ploceus nigerrimus,Vieillot's Weaver,0.2585,205169.mp3
45.0,48.0,Lichmera squamata,White-tufted Honeyeater,0.8784,205169.mp3
0.0,3.0,Lichmera squamata,White-tufted Honeyeater,0.6052,205170.mp3
3.0,5.06,Lichmera squamata,White-tufted Honeyeater,0.5204,205170.mp3
0.0,3.0,Psilopogon duvaucelii,Blue-eared Barbet,0.8319,205307.mp3
0.0,3.0,Psilopogon duvaucelii,Blue-eared Barbet,0.3061,205307.mp3
3.0,6.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9594,205307.mp3
3.0,6.0,Psilopogon duvaucelii,Blue-eared Barbet,0.8565,205307.mp3
6.0,9.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9632,205307.mp3
6.0,9.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7330,205307.mp3
9.0,12.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9797,205307.mp3
9.0,12.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9555,205307.mp3
12.0,15.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7264,205307.mp3
12.0,15.0,Psilopogon duvaucelii,Blue-eared Barbet,0.4760,205307.mp3
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7650,205307.mp3
15.0,18.0,Psilopogon duvaucelii,Blue-eared Barbet,0.4712,205307.mp3
15.0,18.0,Psilopogon australis,Little Barbet,0.3431,205307.mp3
18.0,21.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9658,205307.mp3
18.0,21.0,Psilopogon duvaucelii,Blue-eared Barbet,0.8363,205307.mp3
21.0,24.0,Psilopogon duvaucelii,Blue-eared Barbet,0.8256,205307.mp3
21.0,24.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5773,205307.mp3
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7512,205307.mp3
24.0,27.0,Psilopogon duvaucelii,Blue-eared Barbet,0.2852,205307.mp3
27.0,30.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5626,205307.mp3
33.0,36.0,Meiglyptes tukki,Buff-necked Woodpecker,0.3873,205307.mp3
54.0,57.0,Psilopogon duvaucelii,Blue-eared Barbet,0.4411,205307.mp3
60.0,63.0,Reinwardtipicus validus,Orange-backed Woodpecker,0.6524,205307.mp3
60.0,63.0,Meiglyptes tukki,Buff-necked Woodpecker,0.3969,205307.mp3
69.0,72.0,Carpococcyx radiceus,Bornean Ground-Cuckoo,0.4607,205307.mp3
93.0,96.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7713,205307.mp3
96.0,99.0,Psilopogon rafflesii,Red-crowned Barbet,0.2848,205307.mp3
99.0,102.0,Mixornis bornensis,Bold-striped Tit-Babbler,0.6870,205307.mp3
99.0,102.0,Mixornis bornensis,Bold-striped Tit-Babbler,0.2546,205307.mp3
105.0,108.0,Mixornis bornensis,Bold-striped Tit-Babbler,0.2542,205307.mp3
108.0,111.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9568,205307.mp3
108.0,111.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9074,205307.mp3
111.0,114.0,Psilopogon duvaucelii,Blue-eared Barbet,0.8198,205307.mp3
111.0,114.0,Psilopogon duvaucelii,Blue-eared Barbet,0.5780,205307.mp3
114.0,117.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9069,205307.mp3
114.0,117.0,Psilopogon duvaucelii,Blue-eared Barbet,0.6489,205307.mp3
117.0,120.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9245,205307.mp3
117.0,120.0,Psilopogon duvaucelii,Blue-eared Barbet,0.6795,205307.mp3
120.0,123.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9576,205307.mp3
120.0,123.0,Psilopogon duvaucelii,Blue-eared Barbet,0.6824,205307.mp3
123.0,126.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9468,205307.mp3
123.0,126.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7429,205307.mp3
126.0,129.0,Psilopogon duvaucelii,Blue-eared Barbet,0.9813,205307.mp3
126.0,129.0,Psilopogon duvaucelii,Blue-eared Barbet,0.7954,205307.mp3
129.0,131.95,Psilopogon duvaucelii,Blue-eared Barbet,0.9068,205307.mp3
129.0,131.95,Psilopogon duvaucelii,Blue-eared Barbet,0.5715,205307.mp3
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.5825,205330.mp3
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.5003,205330.mp3
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.9805,205330_source0.wav
0.0,3.0,Dendrocitta cinerascens,Bornean Treepie,0.3155,205330_source0.wav
0.0,3.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.4201,205419.mp3
9.0,12.0,Pterorhinus treacheri,Chestnut-hooded Laughingthrush,0.2696,205419.mp3
12.0,15.0,Psilopogon monticola,Mountain Barbet,0.4716,205419.mp3
0.0,3.0,Psilopogon chrysopogon,Gold-whiskered Barbet,0.5852,205443.mp3
3.0,6.0,Psilopogon monticola,Mountain Barbet,0.9283,205443.mp3
6.0,9.0,Psilopogon chrysopogon,Gold-whiskered Barbet,0.2732,205443.mp3
9.0,12.0,Psilopogon monticola,Mountain Barbet,0.6835,205443.mp3
9.0,12.0,Psilopogon chrysopogon,Gold-whiskered Barbet,0.2513,205443.mp3
15.0,18.0,Psilopogon monticola,Mountain Barbet,0.3644,205443.mp3
15.0,18.0,Psilopogon chrysopogon,Gold-whiskered Barbet,0.3101,205443.mp3
18.0,21.0,Psilopogon chrysopogon,Gold-whiskered Barbet,0.4012,205443.mp3
0.0,3.0,Psilopogon armillaris,Flame-fronted Barbet,0.4169,206315.mp3
3.0,6.0,Sitta cinnamoventris,Chestnut-bellied Nuthatch,0.7129,206315.mp3
0.0,3.0,Brachypteryx montana,White-browed Shortwing,0.9117,206338.mp3
0.0,3.0,Brachypteryx montana,White-browed Shortwing,0.7879,206338.mp3
3.0,6.0,Brachypteryx montana,White-browed Shortwing,0.8894,206338.mp3
3.0,6.0,Brachypteryx montana,White-browed Shortwing,0.5412,206338.mp3
6.0,9.0,Brachypteryx montana,White-browed Shortwing,0.4846,206338.mp3
6.0,9.0,Brachypteryx montana,White-browed Shortwing,0.2742,206338.mp3
0.0,3.0,Stachyris nigriceps,Gray-throated Babbler,0.9996,207221.mp3
0.0,3.0,Stachyris nigriceps,Gray-throated Babbler,0.9710,207221.mp3
3.0,6.0,Stachyris nigriceps,Gray-throated Babbler,0.9798,207221.mp3
3.0,6.0,Stachyris nigriceps,Gray-throated Babbler,0.6153,207221.mp3
18.0,21.0,Dicrurus leucophaeus,Ashy Drongo,0.3310,207822.mp3
27.0,28.88,Spilornis cheela,Crested Serpent-Eagle,0.2900,207822.mp3
0.0,3.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.5403,207823.mp3
0.0,3.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.3780,207823.mp3
6.0,9.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.9838,207823.mp3
6.0,9.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.9556,207823.mp3
0.0,3.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.9729,207841.mp3
0.0,3.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.6076,207841.mp3
3.0,6.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.9984,207841.mp3
3.0,6.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.9407,207841.mp3
3.0,6.0,Chrysophlegma miniaceum,Banded Woodpecker,0.4492,207841.mp3
6.0,9.0,Psilopogon mystacophanos,Red-throated Barbet,0.3135,207841.mp3
12.0,15.0,Psilopogon mystacophanos,Red-throated Barbet,0.2890,207841.mp3
15.0,18.0,Psilopogon mystacophanos,Red-throated Barbet,0.4751,207841.mp3
15.0,18.0,Psilopogon monticola,Mountain Barbet,0.3865,207841.mp3
18.0,21.0,Psilopogon mystacophanos,Red-throated Barbet,0.3618,207841.mp3
24.0,27.0,Psilopogon mystacophanos,Red-throated Barbet,0.3480,207841.mp3
24.0,27.0,Psilopogon mystacophanos,Red-throated Barbet,0.2523,207841.mp3
30.0,33.0,Psilopogon mystacophanos,Red-throated Barbet,0.4119,207841.mp3
30.0,33.0,Psilopogon mystacophanos,Red-throated Barbet,0.3368,207841.mp3
33.0,36.0,Psilopogon mystacophanos,Red-throated Barbet,0.3965,207841.mp3
36.0,39.0,Psilopogon mystacophanos,Red-throated Barbet,0.4617,207841.mp3
36.0,39.0,Psilopogon mystacophanos,Red-throated Barbet,0.4167,207841.mp3
36.0,39.0,Psilopogon monticola,Mountain Barbet,0.3909,207841.mp3
39.0,42.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.5250,207841.mp3
45.0,48.0,Psilopogon mystacophanos,Red-throated Barbet,0.3440,207841.mp3
48.0,51.0,Psilopogon monticola,Mountain Barbet,0.3044,207841.mp3
51.0,54.0,Psilopogon mystacophanos,Red-throated Barbet,0.4694,207841.mp3
51.0,54.0,Psilopogon monticola,Mountain Barbet,0.4038,207841.mp3
51.0,54.0,Psilopogon mystacophanos,Red-throated Barbet,0.3852,207841.mp3
54.0,57.0,Psilopogon mystacophanos,Red-throated Barbet,0.3666,207841.mp3
57.0,60.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.9850,207841.mp3
57.0,60.0,Chrysophlegma mentale,Checker-throated Woodpecker,0.7426,207841.mp3
57.0,60.0,Chrysophlegma miniaceum,Banded Woodpecker,0.2770,207841.mp3
0.0,3.0,Cinnyris jugularis,Olive-backed Sunbird,0.7915,207964.mp3
0.0,3.0,Cinnyris jugularis,Olive-backed Sunbird,0.5209,207964.mp3
0.0,3.0,Piranga leucoptera,White-winged Tanager,0.4740,207964.mp3
3.0,6.0,Cinnyris jugularis,Olive-backed Sunbird,0.2648,207964.mp3
6.0,9.0,Cinnyris jugularis,Olive-backed Sunbird,0.7207,207964.mp3
6.0,9.0,Cinnyris jugularis,Olive-backed Sunbird,0.4892,207964.mp3
6.0,9.0,Cinnyris asiaticus,Purple Sunbird,0.2826,207964.mp3
9.0,12.0,Pericrocotus speciosus,Scarlet Minivet,0.5138,207964.mp3
9.0,12.0,Cinnyris jugularis,Olive-backed Sunbird,0.4818,207964.mp3
9.0,12.0,Cinnyris jugularis,Olive-backed Sunbird,0.4258,207964.mp3
15.0,18.0,Cinnyris jugularis,Olive-backed Sunbird,0.3469,207964.mp3
18.0,21.0,Cinnyris jugularis,Olive-backed Sunbird,0.5253,207964.mp3
18.0,21.0,Chalcoparia singalensis,Ruby-cheeked Sunbird,0.2694,207964.mp3
21.0,24.0,Aethopyga siparaja,Crimson Sunbird,0.3387,207964.mp3
21.0,24.0,Leptocoma sperata,Purple-throated Sunbird,0.2787,207964.mp3
24.0,26.84,Cinnyris jugularis,Olive-backed Sunbird,0.2699,207964.mp3
0.0,3.0,Pellorneum capistratum,Black-capped Babbler,0.3881,208011.mp3
3.0,6.0,Pellorneum capistratum,Black-capped Babbler,0.5804,208011.mp3
6.0,9.0,Pellorneum capistratum,Black-capped Babbler,0.7068,208011.mp3
9.0,12.0,Pellorneum capistratum,Black-capped Babbler,0.7961,208011.mp3
12.0,15.0,Pellorneum capistratum,Black-capped Babbler,0.6529,208011.mp3
15.0,18.0,Pellorneum capistratum,Black-capped Babbler,0.9797,208011.mp3
15.0,18.0,Pellorneum capistratoides,-,0.2803,208011.mp3
18.0,21.0,Pellorneum capistratum,Black-capped Babbler,0.6662,208011.mp3
21.0,24.0,Pellorneum capistratum,Black-capped Babbler,0.9683,208011.mp3
21.0,24.0,Pellorneum capistratoides,-,0.3164,208011.mp3
24.0,27.0,Pellorneum capistratum,Black-capped Babbler,0.8178,208011.mp3
27.0,30.0,Pellorneum capistratum,Black-capped Babbler,0.2711,208011.mp3
30.0,33.0,Pellorneum capistratum,Black-capped Babbler,0.9872,208011.mp3
30.0,33.0,Pellorneum capistratoides,-,0.5427,208011.mp3
0.0,3.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.6763,21028.mp3
0.0,3.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.5197,21028.mp3
3.0,6.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.7653,21028.mp3
3.0,6.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.6860,21028.mp3
6.0,9.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.2611,21028.mp3
9.0,12.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.3862,21028.mp3
12.0,15.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.5507,21028.mp3
12.0,15.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.3737,21028.mp3
15.0,18.0,Anorrhinus galeritus,Bushy-crested Hornbill,0.3403,21028.mp3
0.0,3.0,Stachyris maculata,Chestnut-rumped Babbler,0.7869,21053.mp3
0.0,3.0,Stachyris maculata,Chestnut-rumped Babbler,0.3639,21053.mp3
6.0,9.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.7790,21053.mp3
9.0,12.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.6133,21053.mp3
12.0,15.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.8459,21053.mp3
21.0,24.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.9063,21053.mp3
21.0,24.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.4208,21053.mp3
24.0,27.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.2586,21053.mp3
33.0,36.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.6817,21053.mp3
42.0,45.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.8889,21053.mp3
48.0,51.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.7992,21053.mp3
54.0,57.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.9621,21053.mp3
54.0,57.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.2875,21053.mp3
57.0,60.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.9468,21053.mp3
57.0,60.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.2905,21053.mp3
60.0,63.0,Dicaeum trigonostigma,Orange-bellied Flowerpecker,0.5616,21053.mp3
0.0,3.0,Phyllergates cucullatus,Mountain Tailorbird,0.9276,210756.mp3
0.0,3.0,Phyllergates cucullatus,Mountain Tailorbird,0.2680,210756.mp3
3.0,6.0,Psilopogon armillaris,Flame-fronted Barbet,0.5978,210756.mp3
3.0,6.0,Stachyris thoracica,White-bibbed Babbler,0.2763,210756.mp3
6.0,9.0,Phyllergates cucullatus,Mountain Tailorbird,0.9369,210756.mp3
6.0,9.0,Phyllergates cucullatus,Mountain Tailorbird,0.3654,210756.mp3
9.0,12.0,Phyllergates cucullatus,Mountain Tailorbird,0.6802,210756.mp3
9.0,12.0,Horornis vulcanius,Sunda Bush Warbler,0.3320,210756.mp3
15.0,18.0,Psilopogon armillaris,Flame-fronted Barbet,0.6447,210756.mp3
18.0,21.0,Psilopogon armillaris,Flame-fronted Barbet,0.5371,210756.mp3
18.0,21.0,Stachyris thoracica,White-bibbed Babbler,0.2694,210756.mp3
21.0,23.68,Phyllergates cucullatus,Mountain Tailorbird,0.9182,210756.mp3
21.0,23.68,Phyllergates cucullatus,Mountain Tailorbird,0.2717,210756.mp3
0.0,3.0,Alcippe brunneicauda,Brown Fulvetta,0.8806,21178.mp3
0.0,3.0,Alcippe brunneicauda,Brown Fulvetta,0.2911,21178.mp3
3.0,6.0,Cacomantis merulinus,Plaintive Cuckoo,0.2812,214055.mp3
6.0,9.0,Vireo flavifrons,Yellow-throated Vireo,0.3511,214055.mp3
9.0,12.0,Cacomantis sonneratii,Banded Bay Cuckoo,0.9957,214055.mp3
